XLogP,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nAtomLC,nBase,naAromAtom,ALogP,ALogp2,nSmallRings,nRingBlocks,nAromBlocks,nRings6,WPATH,WTPT.2,WTPT.4,WTPT.5,MDEC.11,MDEC.12,MDEC.13,MDEC.22,MDEC.23,MDEC.33,MDEO.11,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.aaNH,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.ssO,khs.aaO,khs.ssS,khs.aaS,khs.sCl,HybRatio,FMF,ECCEN,SP.7,VP.7,SPC.6,VPC.6,SC.3,SC.5,VC.3,VC.5,SCH.5,SCH.6,SCH.7,VCH.5,VCH.6,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,ATSp5,ATSm1,tpsaEfficiency.1,nHBDon,bpol,topoShape.1,pIC50,CANONICAL_SMILES
0.731975604443477,0.0,0.151515151515152,0.413793103448276,0.333333333333333,0.444444444444444,0.2,0.0,0.533333333333333,0.840301194595911,0.0646014179998392,0.25,0.125,0.5,0.25,3.42885053113556e-10,0.615219017949403,0.0434708984487495,0.128409680655994,0.0180134002450842,0.334902855585345,0.126841322861257,0.445270210282289,0.40633998586632,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0577153614075292,0.153846153846154,0.2,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.157894736842105,0.652409957627119,0.402449428748194,0.283525979926435,0.234938312555376,0.0948182537225725,0.128275140925419,0.0201719642805342,0.04494775970753,0.053963511210172,0.0743445129876014,0.0,0.22871078481382,0.161424591504662,0.0,0.132002879237372,0.166666666666667,0.44,0.2,0.133333333333333,0.0,0.0,0.210238971608547,0.0777888754005325,0.26067815620475,0.0416666666666667,0.087790935397707,0.000107330578431758,6.1,CSC1=Nc2ccc(NCC=C)cc2C(=O)N1Cc3ccccc3
0.980940971465911,0.333333333333333,0.272727272727273,0.931034482758621,0.333333333333333,0.444444444444444,0.333333333333333,0.0,0.933333333333333,0.977244386727368,0.210276344900641,0.5,0.375,1.0,0.5,1.6707912702048e-09,0.749465589216048,0.0435322707360881,0.144073928854083,0.0,0.257940615448259,0.0831611545856094,0.0,0.810636776412055,0.322502754670345,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769231,0.8,1.0,0.0,0.0,0.0,0.416666666666667,0.25,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,1,0,0.0,0.117647058823529,0.96292372881356,0.402449606905569,0.482146799826391,0.394684052090548,0.152057720032579,0.189097583770689,0.0821428371211498,0.0739947736649805,0.114358116510987,0.11400338433166,0.0,0.582037245287616,0.246758802872444,0.0,0.339279831867667,0.0833333333333333,0.96,0.4,0.2,0.0,0.0,0.422317849026738,0.175079260104887,0.0349146479162981,0.0,0.193270047500536,0.000139132231300427,6.1,CSC1=Nc2ccc(cc2C(=O)N1Cc3ccccc3)N(C\C=C\c4ccccc4)C\C=C\c5ccccc5
0.762633413199739,0.0,0.151515151515152,0.448275862068966,0.333333333333333,0.444444444444444,0.2,0.0,0.533333333333333,0.848642705881485,0.071085154888185,0.25,0.125,0.5,0.25,3.89124063125071e-10,0.568330212596826,0.0434653383286453,0.134558988207801,0.0809489543952706,0.529135710975554,0.198648552812076,0.445270210282289,0.40633998586632,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.2,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,1,0,0.0,0.2,0.611440677966102,0.402449434621514,0.293476077918785,0.24964989611037,0.114165259965861,0.153819466307047,0.043030334767654,0.086026440792597,0.0844854751298519,0.130430626710779,0.0,0.22871078481382,0.155864805046598,0.0,0.132002879237372,0.166666666666667,0.44,0.2,0.133333333333333,0.0,0.0,0.2403974878707,0.0842749010474894,0.178890910232228,0.0,0.113406743496738,0.000107330578431758,5.7,CSC1=Nc2ccc(cc2C(=O)N1Cc3ccccc3)N(C)CC=C
0.824384665650185,0.333333333333333,0.181818181818182,0.620689655172414,0.333333333333333,0.444444444444444,0.333333333333333,0.0,0.733333333333333,0.893224228382536,0.110993562624641,0.375,0.25,0.75,0.375,8.16672092316049e-10,0.725185876607697,0.0434920508511204,0.130880754300325,0.0,0.197786558055084,0.0813997734863763,0.859079660667118,0.551348177533848,0.294043943051587,0.0,0.0,0.0,0.0,0.0,0.0577153614075292,0.153846153846154,0.4,0.722222222222222,0.0,0.0,0.0,0.333333333333333,0.25,0.0,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.12,0.929555084745763,0.402449528035271,0.349195123910993,0.28186651511328,0.10984168181788,0.141364043035676,0.0437082475259282,0.04494775970753,0.0736330336876829,0.0743445129876014,0.0,0.405374015050718,0.206871590417584,0.0,0.23564135555252,0.0833333333333333,0.68,0.3,0.133333333333333,0.0,0.0,0.262863291400287,0.116705029282274,0.166887571960033,0.0416666666666667,0.119736256999226,0.000139132231300427,5.7,CSC1=Nc2ccc(NC\C=C\c3ccccc3)cc2C(=O)N1Cc4ccccc4
0.853027662818558,0.333333333333333,0.151515151515152,0.655172413793103,0.333333333333333,0.407407407407407,0.233333333333333,0.0,0.733333333333333,0.913519077379415,0.132094083217555,0.375,0.25,0.75,0.375,6.8283946474751e-10,0.733290619956719,0.0434886967217723,0.0406278316506309,0.0,0.218551907227856,0.0953689320167474,0.896713846874019,0.572250746449062,0.300441278868965,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.4,0.722222222222222,0.0,0.0,0.0,0.333333333333333,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.12,0.974430157802455,0.402449486922031,0.334381918680173,0.356451779314763,0.109277443122926,0.15002496131732,0.0534572952540251,0.04494775970753,0.0906673398335165,0.0743445129876014,0.0,0.405374015050718,0.219421432630176,0.0,0.23564135555252,0.0833333333333333,0.64,0.4,0.2,0.0,0.0,0.271894138776516,0.107884162168839,0.108401918658334,0.0,0.106928352949711,0.000250438016340768,6.0,Cc1ccc2N=C(SC\C=C\c3ccccc3)N(Cc4ccccc4)C(=O)c2c1
0.760618601611849,0.0,0.121212121212121,0.448275862068966,0.333333333333333,0.407407407407407,0.1,0.0,0.533333333333333,0.86059604359279,0.0809167143335252,0.25,0.125,0.5,0.25,2.7841094056229e-10,0.620237058367154,0.0434477644011539,0.0398945637559362,0.0198147402695926,0.366951052429127,0.144119567503318,0.458407957001623,0.414303294638902,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.2,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.157894736842105,0.696941783345615,0.402449397703503,0.271690903379321,0.269762880031807,0.0941210132528374,0.134923758455959,0.029921012008631,0.04494775970753,0.0709978173560055,0.0743445129876014,0.0,0.22871078481382,0.173974433717254,0.0,0.132002879237372,0.166666666666667,0.4,0.3,0.2,0.0,0.0,0.206462196500296,0.068968008287097,0.19275839132152,0.0,0.0749830313481915,0.000250438016340768,5.4,Cc1ccc2N=C(SCC=C)N(Cc3ccccc3)C(=O)c2c1
0.82335003267262,0.333333333333333,0.181818181818182,0.517241379310345,0.333333333333333,0.518518518518518,0.266666666666667,0.0,0.733333333333333,0.917392844230301,0.136330190210932,0.375,0.25,0.75,0.375,8.36535329011137e-10,0.687914393932557,0.1243611025455,0.131837382594077,0.0,0.0,0.0,0.896713846874019,0.572250746449062,0.300441278868965,0.0728690602641456,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.4,0.722222222222222,0.0,0.0,0.0,0.333333333333333,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.0833333333333333,0.887575177692728,0.402449509016902,0.371976899852992,0.359004168549383,0.119727560086633,0.146227574164322,0.0778238486733665,0.103041787622431,0.0806888743189026,0.0743445129876014,0.0,0.405374015050718,0.201311803959521,0.0,0.23564135555252,0.0833333333333333,0.68,0.3,0.133333333333333,0.0,0.0,0.287505905979254,0.133237506983816,0.329372614314286,0.0,0.0921449625111689,0.000125219008170384,5.52,[O-][N+](=O)c1ccc2N=C(SC\C=C\c3ccccc3)N(Cc4ccccc4)C(=O)c2c1
0.730940971465912,0.0,0.151515151515152,0.310344827586207,0.333333333333333,0.518518518518518,0.133333333333333,0.0,0.533333333333333,0.864469810443675,0.0842394445822759,0.25,0.125,0.5,0.25,3.79355258193061e-10,0.572985382981895,0.124313819121879,0.131094266626832,0.0,0.183172478007358,0.0540547348862639,0.458407957001623,0.414303294638902,0.286903662773313,0.0728690602641456,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.2,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.111111111111111,0.611440677966102,0.402449417281236,0.309285884552139,0.272315269266427,0.104571130216545,0.131126371302962,0.0542875654279724,0.103041787622431,0.0610193518413916,0.0743445129876014,0.0,0.22871078481382,0.155864805046598,0.0,0.132002879237372,0.166666666666667,0.44,0.2,0.133333333333333,0.0,0.0,0.22203535696223,0.0943213531020746,0.453912842630366,0.0,0.0601996409096497,8.3479338780256e-05,5.7,[O-][N+](=O)c1ccc2N=C(SCC=C)N(Cc3ccccc3)C(=O)c2c1
0.571879764757134,0.0,0.272727272727273,0.482758620689655,0.555555555555556,0.444444444444444,0.4,0.0,0.533333333333333,0.724313236476864,0.00656957859654788,0.25,0.125,0.5,0.25,1.08075545231139e-09,0.445317256760957,0.202456563702034,0.0822759571958263,0.0,0.0,0.0,0.597632196296522,0.707905597502754,0.499473525349754,0.210985513932255,0.0,0.432707841820925,0.0535059871790054,0.0,0.0,0.307692307692308,0.0,0.5,0.0285714285714286,0.0,0.272727272727273,0.416666666666667,0.25,0.0,0.181818181818182,0.2,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0,0,0.0,0.208333333333333,0.441538665254237,0.402449565232965,0.296985432798093,0.236824831280303,0.116607738385693,0.111244790126917,0.174655387861528,0.099172708999968,0.123333802177684,0.0663718431638977,0.0,0.213938769133981,0.193469676484582,0.0,0.145044022210183,0.25,0.44,0.5,0.0,0.131578947368421,0.0,0.198654215676709,0.110025221319753,0.629444521567951,0.208333333333333,0.0992987313343915,0.000150262809804461,7.85,Nc1cc(N)c2cc(CCc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O)ccc2c1
0.796122849052494,0.0,0.212121212121212,0.517241379310345,0.333333333333333,0.444444444444444,0.2,0.0,0.533333333333333,0.871398319154117,0.0903491084485829,0.25,0.125,0.5,0.25,5.06349722309193e-10,0.561722462910152,0.0435040675329269,0.140064633292094,0.0661399859754237,0.606850315401106,0.175345550336883,0.59172543683424,0.457105079605593,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769231,0.4,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,1,0,0.0,0.181818181818182,0.538606403013183,0.402449448046246,0.319861724357677,0.266197653362599,0.123604720250121,0.162535713838112,0.0350702706303617,0.0739947736649805,0.0750190715559647,0.11400338433166,0.0,0.22871078481382,0.155864805046598,0.0,0.132002879237372,0.25,0.48,0.2,0.2,0.0,0.0,0.288679658948968,0.0972469523414033,0.149376866576389,0.0,0.129379404297498,0.000107330578431758,6.0,CSC1=Nc2ccc(cc2C(=O)N1Cc3ccccc3)N(CC=C)CC=C
0.751034632977565,0.0,0.212121212121212,0.482758620689655,0.333333333333333,0.444444444444444,0.2,0.0,0.533333333333333,0.863056807868543,0.0830196935740601,0.25,0.125,0.5,0.25,4.52621295183137e-10,0.602741632743272,0.0435833166161395,0.13045668286566,0.0152421078996867,0.378708744267563,0.103603956659889,0.567036242629286,0.464673740847955,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0577153614075292,0.230769230769231,0.4,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.142857142857143,0.573622881355932,0.402449442172926,0.325721432998682,0.292961823856653,0.0963315527848344,0.131290788015117,0.0201719642805342,0.04494775970753,0.053963511210172,0.0743445129876014,0.0,0.22871078481382,0.161424591504662,0.0,0.132002879237372,0.25,0.48,0.2,0.2,0.0,0.0,0.254574583140303,0.0907609266944464,0.224165701062483,0.0416666666666667,0.103763596198467,0.000107330578431758,6.0,C=CCNc1ccc2N=C(SCC=C)N(Cc3ccccc3)C(=O)c2c1
0.815181877586583,0.333333333333333,0.272727272727273,0.586206896551724,0.333333333333333,0.444444444444444,0.2,0.0,0.533333333333333,0.894153932426749,0.111920068563045,0.25,0.125,0.5,0.25,6.38554215722397e-10,0.554250592467267,0.0436164857003168,0.142105556795419,0.0591693757033327,0.65753831416098,0.153216358180572,0.725269541071963,0.515981376916128,0.286903662773313,0.0,0.0,0.0,0.0,0.0,0.0,0.307692307692308,0.6,0.444444444444444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,1,0,0.0,0.166666666666667,0.475818234950321,0.402449461470977,0.362057177429923,0.324221164663876,0.125118019312383,0.16555136092781,0.0350702706303616,0.0739947736649805,0.0750190715559646,0.11400338433166,0.0,0.22871078481382,0.155864805046598,0.0,0.132002879237372,0.333333333333333,0.52,0.2,0.266666666666667,0.0,0.0,0.333800951103397,0.110219003635317,0.123671754835768,0.0,0.145352065098257,0.000107330578431758,6.05,C=CCSC1=Nc2ccc(cc2C(=O)N1Cc3ccccc3)N(CC=C)CC=C
0.804508821607493,0.0,0.242424242424242,0.655172413793103,0.333333333333333,0.592592592592593,0.333333333333333,0.0,0.733333333333333,0.893452965091827,0.111221155328031,0.375,0.25,0.75,0.375,1.02995766666494e-09,0.671025134183427,0.0848006094021613,0.131254275382583,0.0,0.182198382128689,0.0706745972693081,0.944822979132241,0.643902365668827,0.360743608512826,0.0144355955672803,0.0,0.0,0.0,0.0,0.0577153614075292,0.153846153846154,0.6,0.722222222222222,0.0,0.0,0.0909090909090909,0.333333333333333,0.25,0.0,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1,0,0.0,0.0740740740740741,0.811248073959938,0.402449540061593,0.404833354049474,0.374566757947353,0.124661319461228,0.149090582063024,0.0769935784994192,0.04494775970753,0.0856781070762095,0.0743445129876014,0.0,0.405374015050718,0.206871590417585,0.0,0.23564135555252,0.25,0.72,0.3,0.133333333333333,0.0,0.0,0.331220596439239,0.141186332250438,0.222645290898369,0.0416666666666667,0.126734844205093,0.000139132231300427,5.7,C=CC(=O)Nc1ccc2N=C(SC\C=C\c3ccccc3)N(Cc4ccccc4)C(=O)c2c1
